case_id,expected_mode,governor_predicted,difficulty,subcategory,num_constraints_fired,has_qualified_signal,has_abstain_signal,has_disputed_signal,has_any_denial,num_strong_denials,ie_fired,ie_signal,ie_max_similarity,ie_entity_match_found,ie_primary_match_found,ie_critical_match_found,ie_query_aspect,ie_summary_overlap,ie_has_matching_aspect,ie_has_conflicting_aspect,ie_detection_reason,ca_fired,ca_signal,ca_numerical_variance_detected,ca_pairs_checked,ca_first_evidence_char,ca_evidence_characters,ca_is_uncertainty_query,ca_relevance_filtered_count,caa_fired,caa_query_type,caa_has_causal_evidence,caa_has_predictive_evidence,sit_fired,sit_entity_mismatch,sit_info_type_requested,sit_has_specific_info,av_fired,av_jury_votes_no,av_strong_denial,query_word_count,query_has_comparison_words,query_question_type,num_chunks,num_unique_sources,mean_vector_score,max_vector_score,min_vector_score,std_vector_score,score_spread,vocab_overlap_ratio,max_pairwise_overlap,min_pairwise_overlap,chunk_length_cv,assertion_density,hedge_density,number_density,ctx_length_mean,ctx_length_std,ctx_total_chars,ctx_contradiction_count,ctx_negation_count,ctx_number_count,ctx_number_variance,ctx_max_pairwise_sim,ctx_mean_pairwise_sim,ctx_min_pairwise_sim,year_count,has_distinct_years,cross_chunk_num_conflicts,cross_chunk_max_divergence,has_cross_chunk_divergence,within_chunk_num_conflicts,within_chunk_max_divergence,has_within_chunk_divergence,numerical_richness_per_chunk,conflict_internality_ratio,chars_per_chunk,contradiction_per_char,conflict_to_number_ratio,opposing_conclusion_count,negation_per_char,short_ctx_with_overlap,query_subject_partial,entity_substantive_score,best_sentence_coverage,best_span_length,answer_span_coverage,detection_temporal,detection_comparison,detection_aggregation,detection_boost_recency,detection_boost_authority,detection_needs_rewriting
t1_dispute_hard_020,disputed,trustworthy,hard,methodology_conflict,0,False,False,False,False,0,False,none,0.7601275023503569,False,False,False,general,False,False,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,7,False,yes_no,4,1,0.715691849827394,0.7867887278150972,0.6053918264301048,0.06737879755945587,0.18139690138499243,0.6,0.16666666666666666,0.0,0.09496647088390879,0.0,0.0,0.75,99.5,2.8722813232690143,398,1.0,1.0,3.0,116.66666666666667,0.1717103280749243,0.0793650575811,0.0,0,False,0,0.0,False,0,0.0,False,0.75,0.0,99.5,0.002512562814070352,0.0,0.0,0.002512562814070352,1.0,0.8,0.6,0.4,8.0,0.4,False,False,False,False,False,False
t1_dispute_hard_021,disputed,trustworthy,hard,methodology_conflict,0,False,False,False,False,0,False,none,0.7107997931878013,False,False,False,general,False,False,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,rate,True,False,0,False,6,False,what,4,1,0.6266001882688794,0.7201140718492895,0.5474961013040764,0.07859740572584216,0.1726179705452131,0.6666666666666666,0.05263157894736842,0.0,0.044444444444444446,0.0,0.0,1.75,73.75,6.977642868476432,295,0.0,0.0,7.0,1081.6783673469388,0.06460392709194591,0.010767321181990986,0.0,0,False,4,1.8,True,2,1.3157894736842106,True,1.75,0.3333333333333333,73.75,0.0,0.5714285714285714,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,9.0,0.6666666666666666,False,False,False,False,False,False
t1_dispute_hard_022,disputed,disputed,hard,methodology_conflict,1,False,False,True,True,1,False,none,0.7759912485390472,False,False,False,general,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,measurement,True,False,0,False,5,False,what,3,1,0.6980755141425095,0.7434357330848607,0.6749894695574252,0.03207623086950034,0.06844626352743544,1.0,0.2,0.125,0.09090909090909091,-1.0,0.06060606060606061,1.0,77.66666666666667,3.858612300930075,233,0.0,0.0,3.0,84.22222222222221,0.1730728937217144,0.16457257909938905,0.1603224217882264,0,False,3,1.7857142857142858,True,0,0.0,False,1.0,0.0,77.66666666666667,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,10.0,1.0,False,False,False,False,False,False
t1_dispute_hard_023,disputed,trustworthy,hard,temporal_conflict,0,False,False,False,False,0,False,none,0.7406046306354777,False,False,False,process,False,True,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,True,False,False,rate,True,False,0,False,6,False,what,4,1,0.6577872043535826,0.7092410890099768,0.573906575653849,0.052119526034937164,0.1353345133561279,0.3333333333333333,0.25,0.07142857142857142,0.09819765207757314,0.0,0.0,3.0,56.5,9.5524865872714,226,0.0,0.0,12.0,977166.6388888889,0.28886427759547756,0.14989116584642406,0.05684370609966227,3,True,9,1.6666666666666667,True,3,1.6666666666666667,True,3.0,0.25,56.5,0.0,0.75,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_024,disputed,trustworthy,hard,temporal_conflict,0,False,False,False,False,0,False,none,0.6387405694922241,False,False,False,treatment,False,True,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,True,False,False,none,False,False,0,False,5,False,yes_no,4,1,0.6014837496448078,0.6388177918346075,0.5490732070455808,0.03334762917683646,0.0897445847890267,0.0,0.08333333333333333,0.06666666666666667,0.08164965809277261,0.0,0.0,1.5,62.25,6.869315832017043,249,0.0,0.0,6.0,1005499.0,0.04735461700666599,0.03901495902921003,0.031506961055465466,3,True,0,0.0,False,0,0.0,False,1.5,0.0,62.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False
t1_dispute_hard_025,disputed,trustworthy,hard,temporal_conflict,0,False,False,False,False,0,False,none,0.6772406394408107,False,False,False,general,False,False,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,yes_no,4,1,0.6422042491250997,0.6495629753569908,0.633192148724526,0.0061544891416692084,0.016370826632464808,0.4,0.125,0.0,0.11785113019775793,0.0,0.0,0.25,85.5,7.826237921249264,342,0.0,0.0,1.0,0.0,0.1208553669866903,0.03620055546037684,0.0,0,False,0,0.0,False,0,0.0,False,0.25,0.0,85.5,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.2,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_026,disputed,disputed,hard,temporal_conflict,1,False,False,True,True,1,False,none,0.8004906411741526,False,False,False,general,False,False,False,none,True,disputed,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,7,False,yes_no,4,1,0.6506636252966391,0.8248780526553267,0.5480616506483293,0.10490071278031123,0.2768164020069973,0.8,0.1,0.0,0.07225864964198778,-1.0,0.018867924528301886,1.25,98.25,4.815340071064556,393,0.0,0.0,5.0,645935.4400000001,0.11689845732248674,0.043322246447680256,0.0,4,True,0,0.0,False,0,0.0,False,1.25,0.0,98.25,0.0,0.0,0.0,0.0,1.0,0.8,0.4,0.6,11.0,0.6,False,False,False,False,False,False
t1_dispute_hard_027,disputed,abstain,hard,numerical_conflict,1,False,True,False,True,1,True,abstain,0.5973239875316398,False,False,False,none,False,False,False,missing_primary:['roundup'],False,none,False,0,none,none,False,0,False,none,False,False,False,False,measurement,True,False,0,False,7,False,yes_no,4,1,0.5370481670388874,0.633125257306026,0.4025247110588395,0.08383932587500377,0.23060054624718646,0.0,0.047619047619047616,0.0,0.16617283842071437,-1.0,0.019230769230769232,1.75,95.5,15.580436450882884,382,0.0,1.0,7.0,962256.9795918368,0.06714881195031913,0.01855163061768712,0.0,3,True,0,0.0,False,0,0.0,False,1.75,0.0,95.5,0.0,0.0,0.0,0.002617801047120419,0.0,0.2,0.0,0.0,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_028,disputed,disputed,hard,methodology_conflict,1,False,False,True,True,1,False,none,0.8065663800603988,False,False,False,general,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,6,False,yes_no,4,1,0.7239824818643453,0.7955264342362136,0.6550537099896511,0.05778466131508923,0.14047272424656254,0.6,0.05263157894736842,0.0,0.1288924624649006,0.0,0.0,1.0,98,6.519202405202649,392,0.0,1.0,4.0,46440.6875,0.11784412524045748,0.042321618419433084,0.0,0,False,0,0.0,False,1,1.3333333333333333,True,1.0,1.0,98.0,0.0,0.0,0.0,0.002551020408163265,1.0,1.0,0.2,0.4,9.0,0.4,False,False,False,False,False,False
t1_dispute_hard_029,disputed,disputed,hard,implicit_contradiction,1,False,False,True,True,1,False,none,0.6889542717790285,False,False,False,treatment,False,True,False,none,True,disputed,True,3,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,specification,True,False,0,False,11,False,yes_no,4,1,0.6419182246761883,0.7139647183240879,0.5659978465995636,0.055898802084428934,0.14796687172452427,0.3333333333333333,0.05405405405405406,0.0,0.15373022671162176,-1.0,0.008403361344537815,2.75,197.25,15.105876340020794,789,1.0,0.0,11.0,336053.8092561983,0.08168057842493599,0.04941339971192308,0.0,1,False,6,1.7826086956521738,True,1,1.3043478260869565,True,2.75,0.14285714285714285,197.25,0.0012674271229404308,0.5454545454545454,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_100,disputed,abstain,hard,numerical_conflict,2,True,True,False,True,1,True,abstain,0.7315017562131585,False,False,False,none,False,False,False,missing_primary:['americas'],False,none,False,6,assertive,assertive_vs_assertive,True,0,True,causal,False,False,False,False,none,False,False,0,False,8,False,when_where,4,1,0.6733275822231096,0.7246227576128478,0.6190141945053117,0.04071063349609297,0.10560856310753608,0.0,0.14285714285714285,0.041666666666666664,0.06963106238227913,-1.0,0.01818181818181818,2.5,97.75,4.205650960315181,391,0.0,0.0,10.0,21871.65,0.2048000538096325,0.1345963565058239,0.0543728051427592,0,False,5,1.9230769230769231,True,1,1.0869565217391304,True,2.5,0.16666666666666666,97.75,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,True,False,False,False,False,False
t1_dispute_hard_101,disputed,trustworthy,hard,numerical_conflict,1,True,False,False,True,0,False,none,0.6693129161274025,True,True,False,cause,False,True,False,none,False,none,False,6,assertive,assertive_vs_assertive,True,0,True,causal,False,False,False,False,none,False,False,0,False,9,False,what,4,1,0.5990796486747937,0.6837986294431997,0.5564874352999737,0.05114214207087381,0.127311194143226,0.7142857142857143,0.08333333333333333,0.0,0.15419748144193576,-1.0,0.037037037037037035,1.25,102,12.020815280171307,408,1.0,0.0,5.0,260289.44,0.10949534187530964,0.03771190090198487,0.0,0,False,2,1.0434782608695652,True,1,1.0869565217391304,True,1.25,0.3333333333333333,102.0,0.0024509803921568627,0.4,0.0,0.0,1.0,0.7142857142857143,0.42857142857142855,0.5714285714285714,11.0,0.5714285714285714,True,False,False,False,False,False
t1_dispute_hard_102,disputed,trustworthy,hard,numerical_conflict,0,False,False,False,False,0,False,none,0.5995964474112074,True,True,False,general,False,False,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,yes_no,4,1,0.5452507202378759,0.6573568103401742,0.43689828661573465,0.07857861281218788,0.22045852372443958,0.16666666666666666,0.13333333333333333,0.0,0.15713484026367724,0.0,0.0,0.0,68.75,9.41740410091868,275,0.0,0.0,0.0,0.0,0.1774146719721357,0.04295011084304706,0.0,0,False,0,0.0,False,0,0.0,False,0.0,0.0,68.75,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,True,False,False,False,False,False
t1_dispute_hard_103,disputed,trustworthy,hard,numerical_conflict,0,False,False,False,False,0,False,none,0.7813606274987495,False,False,False,general,False,False,False,none,False,none,False,3,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,yes_no,3,1,0.730842816209012,0.7518569645600334,0.7155690116143849,0.015360502207015245,0.03628795294564846,0.7142857142857143,0.057692307692307696,0.0,0.06183166335047919,-1.0,0.009900990099009901,4.333333333333333,250.33333333333334,9.533566430716728,751,1.0,0.0,13.0,512782.94153846154,0.06951427111981352,0.05340135058925586,0.023122750912002017,2,True,1,1.3227513227513228,True,0,0.0,False,4.333333333333333,0.0,250.33333333333334,0.0013315579227696406,0.07692307692307693,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,27.0,0.2857142857142857,False,False,False,False,False,False
t1_dispute_hard_104,disputed,abstain,hard,numerical_conflict,2,True,True,False,True,1,True,abstain,0.7074221978073604,False,False,False,none,False,False,False,missing_primary:['romes'],False,none,False,6,assertive,assertive_vs_hedged,True,0,True,causal,False,True,False,False,none,False,False,0,False,10,False,yes_no,4,1,0.6027771448264052,0.695506562063081,0.5357590809934304,0.06299406343494302,0.15974748106965064,0.2857142857142857,0.0,0.0,0.0,-1.0,0.03125,0.0,64.75,6.417748826496718,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0,0.0,False,0,0.0,False,0.0,0.0,64.75,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_105,disputed,trustworthy,hard,opposing_conclusions,1,True,False,False,True,0,False,none,0.5926641039497662,True,True,False,treatment,False,True,False,none,False,none,False,6,assertive,assertive_vs_assertive,True,0,True,speculative,False,False,False,False,none,False,False,0,False,11,False,who,4,1,0.5202725232586854,0.5438543592830297,0.489709458415146,0.02171706747110417,0.054144900867883705,0.14285714285714285,0.05263157894736842,0.0,0.14993111365882403,-1.0,0.01818181818181818,2.25,89.25,14.566657131957214,357,0.0,0.0,9.0,623998.2222222222,0.06824779926661298,0.011374633211102164,0.0,2,True,2,1.8518518518518519,True,0,0.0,False,2.25,0.0,89.25,0.0,0.2222222222222222,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_106,disputed,disputed,hard,opposing_conclusions,1,False,False,True,True,1,False,none,0.7744864344786085,False,False,False,proof,False,True,False,none,True,disputed,False,3,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,8,False,yes_no,4,1,0.6701244799798363,0.7577828897478762,0.5769844849087135,0.08545541837684151,0.18079840483916276,0.4,0.08,0.03571428571428571,0.07824208780217004,0.0,0.0,0.75,117,15.313392831113555,468,0.0,1.0,3.0,826952.0,0.08075800162897774,0.056034164698533166,0.02217480818654793,1,False,1,1.2535211267605635,True,0,0.0,False,0.75,0.0,117.0,0.0,0.3333333333333333,0.0,0.002136752136752137,1.0,0.4,0.4,0.4,11.0,0.4,False,False,False,False,False,False
t1_dispute_hard_107,disputed,disputed,hard,opposing_conclusions,1,False,False,True,True,1,False,none,0.8302549245910947,False,False,False,comparison,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,16,False,yes_no,2,1,0.7652438286578476,0.8285630742857066,0.7019245830299885,0.06331924562785907,0.12663849125571813,0.7272727272727273,0.09405940594059406,0.09405940594059406,0.1707564363236864,-1.0,0.0030959752321981426,17.5,1162.5,85.5,2325,0.0,0.0,35.0,308199.85425306123,0.19103706934371809,0.19103706934371809,0.19103706934371809,2,True,23,1.9021739130434783,True,39,1.8,True,17.5,0.6290322580645161,1162.5,0.0,0.6571428571428571,0.0,0.0,0.0,0.8181818181818182,0.45454545454545453,0.5454545454545454,25.0,0.5454545454545454,True,True,False,False,False,False
t1_dispute_hard_108,disputed,disputed,hard,opposing_conclusions,1,False,False,True,True,1,False,none,0.8274734323590202,False,False,False,general,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,6,False,yes_no,4,1,0.7026058780561111,0.7918815962962017,0.6316414285513481,0.06213535544303895,0.1602401677448536,0.6,0.07142857142857142,0.0,0.15188169985127126,0.0,0.0,2.5,121,10.04987562112089,484,2.0,1.0,10.0,760106.2,0.10270176474589823,0.05143016176412272,0.0,2,True,1,1.5229972586049345,True,0,0.0,False,2.5,0.0,121.0,0.004132231404958678,0.1,0.0,0.002066115702479339,1.0,0.6,0.6,0.6,10.0,0.6,False,False,False,False,False,False
t1_dispute_hard_109,disputed,trustworthy,hard,opposing_conclusions,0,False,False,False,False,0,False,none,0.7574943462370455,False,False,False,general,False,False,False,none,False,none,False,6,hedged,hedged_vs_mixed,False,0,False,none,False,False,False,False,rate,True,False,0,False,9,False,what,4,1,0.6954920580032573,0.7269827149427297,0.6285678147628778,0.03930108592896503,0.09841490017985188,0.4,0.047619047619047616,0.0,0.1531883372410141,0.0,0.0,2.5,88.25,16.452583383772897,353,0.0,1.0,10.0,805145.41,0.06740133161337163,0.030804439444617072,0.0,2,True,7,1.8518518518518519,True,1,1.9285714285714286,True,2.5,0.125,88.25,0.0,0.7,0.0,0.0028328611898017,1.0,0.6,0.2,0.2,0.0,0.0,False,False,False,False,False,False
t1_dispute_hard_110,disputed,trustworthy,hard,temporal_conflict,0,False,False,False,False,0,False,none,0.8185454975544124,False,False,False,treatment,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,14,False,when_where,2,1,0.796208422640772,0.8039096988017815,0.7885071464797625,0.007701276161009518,0.015402552322019036,0.8888888888888888,0.10303030303030303,0.10303030303030303,0.16543630352289035,-1.0,0.0037735849056603774,7.5,909,49.0,1818,0.0,0.0,15.0,955469.9192888889,0.21779728008729324,0.21779728008729324,0.21779728008729324,4,True,11,1.7142857142857142,True,10,1.7142857142857142,True,7.5,0.47619047619047616,909.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,11.0,0.6666666666666666,True,False,False,False,False,False
t1_dispute_hard_111,disputed,trustworthy,hard,temporal_conflict,0,False,False,False,False,0,False,none,0.6893323426389159,True,True,False,general,False,False,False,none,False,none,False,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,yes_no,4,1,0.6803798581636549,0.712547858523018,0.6378242985787584,0.02754854835297937,0.07472355994425961,0.6666666666666666,0.09523809523809523,0.0,0.10886621079036347,-1.0,0.016666666666666666,0.0,90.25,7.39509972887452,361,0.0,0.0,0.0,0.0,0.08749873764390875,0.014583122940651458,0.0,0,False,0,0.0,False,0,0.0,False,0.0,0.0,90.25,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,9.0,0.3333333333333333,False,False,False,False,False,False
t1_dispute_hard_112,disputed,trustworthy,hard,temporal_conflict,0,False,False,False,False,0,False,none,0.5900982518860433,False,False,False,general,False,False,False,none,False,none,True,6,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,6,False,yes_no,4,1,0.5637364274557307,0.5945521945027861,0.49344308840066575,0.04087031121847654,0.10110910610212032,0.25,0.1111111111111111,0.0,0.0549857399228215,0.0,0.0,1.0,73,7.176350047203662,292,1.0,0.0,4.0,44866.296875,0.140139528935178,0.03557073046339788,0.0,0,False,2,1.1428571428571428,True,1,1.2,True,1.0,0.3333333333333333,73.0,0.003424657534246575,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,False,True,False,False,False,False
t1_dispute_hard_113,disputed,disputed,hard,temporal_conflict,1,False,False,True,True,1,False,none,0.8041098267425859,True,True,False,pricing,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,8,False,when_where,2,1,0.762678359826775,0.7852706919706991,0.740086027682851,0.022592332143924032,0.045184664287848064,0.8,0.10596026490066225,0.10596026490066225,0.061487546190134565,1.0,0.0,22.5,812,72.0,1624,1.0,1.0,45.0,726056.4582901729,0.24535450404972836,0.24535450404972836,0.24535450404972836,6,True,28,1.9,True,26,1.936,True,22.5,0.48148148148148145,812.0,0.0006157635467980296,0.6222222222222222,1.0,0.0006157635467980296,0.0,1.0,1.0,0.8,7.0,0.8,True,False,False,False,False,False
t1_dispute_hard_114,disputed,trustworthy,hard,temporal_conflict,1,True,False,False,True,0,False,none,0.8845806361459544,False,False,False,timeline,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,True,0,True,causal,False,False,False,False,none,False,False,0,False,7,False,when_where,2,1,0.8459494425528741,0.8914966077780057,0.8004022773277425,0.04554716522513158,0.09109433045026316,1.0,0.08641975308641975,0.08641975308641975,0.0050327884781960685,-1.0,0.0071174377224199285,5.0,885.5,26.5,1771,1.0,1.0,9.0,964959.5802469136,0.12386021222832037,0.12386021222832037,0.12386021222832037,4,True,3,1.5,True,1,1.1,True,4.5,0.25,885.5,0.000564652738565782,0.3333333333333333,0.0,0.000564652738565782,0.0,1.0,1.0,1.0,17.0,1.0,True,False,False,False,False,False
t1_dispute_hard_115,disputed,disputed,hard,contradictory_attribution,1,False,False,True,True,1,False,none,0.7775903691704453,False,False,False,treatment,False,True,False,none,True,disputed,False,2,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,yes_no,4,1,0.7162683010082778,0.7904786040881541,0.62512755903531,0.06438829875961607,0.16535104505284404,0.42857142857142855,0.05,0.0,0.13856406460551018,0.0,0.0,0.5,85.5,2.179449471770337,342,0.0,0.0,2.0,169.0,0.1443289880118784,0.024054831335313068,0.0,0,False,0,0.0,False,1,1.4814814814814814,True,0.5,1.0,85.5,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,7.0,0.2857142857142857,False,True,False,False,False,False
t1_dispute_hard_116,disputed,disputed,hard,contradictory_attribution,1,False,False,True,True,1,False,none,0.7991221358441168,False,False,False,treatment,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,True,False,False,none,False,False,0,False,6,False,yes_no,4,1,0.7428301926458069,0.8571727162208228,0.6856653301699888,0.06729995716655676,0.17150738605083404,0.4,0.07142857142857142,0.0625,0.18462974353080358,0.0,0.0,0.0,62.25,5.629165124598851,249,0.0,0.0,0.0,0.0,0.04735461700666599,0.04249498401002045,0.03780502454911295,0,False,0,0.0,False,0,0.0,False,0.0,0.0,62.25,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.4,6.0,0.4,False,False,False,False,False,False
t1_dispute_hard_117,disputed,trustworthy,hard,contradictory_attribution,1,True,False,False,True,0,False,none,0.6933943050368975,False,False,False,treatment,False,True,False,none,False,none,False,6,assertive,assertive_vs_hedged,True,0,True,causal,False,False,False,False,none,False,False,0,False,6,False,yes_no,4,1,0.6041317329027738,0.6862865718163892,0.5223115000399171,0.05922065604346071,0.16397507177647208,0.0,0.125,0.0,0.16666666666666666,-1.0,0.020833333333333332,0.5,84,9.0,336,0.0,0.0,2.0,6.25,0.1344997260199276,0.0650371974791839,0.0,0,False,0,0.0,False,1,1.5,True,0.5,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False
t1_dispute_hard_118,disputed,disputed,hard,contradictory_attribution,1,False,False,True,True,1,False,none,0.7378485557769844,False,False,False,treatment,False,True,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,10,False,yes_no,4,1,0.6754293584499327,0.7497105364533304,0.5873921240083012,0.05805657512779932,0.1623184124450292,0.14285714285714285,0.13333333333333333,0.0,0.278500138006799,-1.0,0.02631578947368421,0.0,74.25,14.515078366994786,297,1.0,1.0,0.0,0.0,0.2157473433443196,0.05707179330710845,0.0,0,False,0,0.0,False,0,0.0,False,0.0,0.0,74.25,0.003367003367003367,0.0,0.0,0.003367003367003367,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,False,True,False,False,False,False
t1_dispute_hard_119,disputed,disputed,hard,contradictory_attribution,1,False,False,True,True,1,False,none,0.8199922697411353,False,False,False,general,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,3,False,who,2,1,0.7659051423328869,0.8290157302558191,0.7027945544099546,0.06311058792293223,0.12622117584586445,1.0,0.08917197452229299,0.08917197452229299,0.10633184679496956,-1.0,0.007518796992481203,7.0,949,96.0,1898,1.0,0.0,14.0,754096.2295918368,0.21348664196591147,0.21348664196591147,0.21348664196591147,4,True,0,0.0,False,1,1.3478260869565217,True,7.0,1.0,949.0,0.0005268703898840885,0.0,0.0,0.0,0.0,1.0,0.5,1.0,5.0,1.0,True,False,False,False,False,False
t1_dispute_hard_121,disputed,trustworthy,hard,binary_conflict,0,False,False,False,False,0,False,none,0.6517276292054032,True,True,False,treatment,False,True,False,none,False,none,False,1,assertive,assertive_vs_mixed,False,0,False,none,False,False,False,False,none,False,False,0,False,8,False,yes_no,2,1,0.6307805421042071,0.6441610143959733,0.6174000698124409,0.013380472291766199,0.026760944583532398,0.5,0.085,0.085,0.018130943107347374,0.0,0.0,12.5,1076.5,21.5,2153,0.0,1.0,25.0,899840.801664,0.22687954427769919,0.22687954427769919,0.22687954427769919,7,True,6,1.5208955223880598,True,4,1.675,True,12.5,0.4,1076.5,0.0,0.24,0.0,0.00046446818392940084,0.0,0.6666666666666666,0.5,0.3333333333333333,2.0,0.3333333333333333,True,False,False,False,False,False
t1_dispute_hard_122,disputed,disputed,hard,binary_conflict,1,False,False,True,True,1,False,none,0.8079760358685587,False,False,False,general,False,False,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,8,False,yes_no,4,1,0.7536319790460957,0.8372664497291349,0.6900494932266369,0.05323615015290702,0.147216956502498,0.6666666666666666,0.1111111111111111,0.05,0.10909090909090909,0.0,0.0,0.5,98.75,8.842369591913696,395,1.0,1.0,2.0,650.25,0.19826984476346682,0.08201686995013856,0.0,0,False,0,0.0,False,0,0.0,False,0.5,0.0,98.75,0.002531645569620253,0.0,0.0,0.002531645569620253,1.0,0.6666666666666666,0.6666666666666666,0.5,13.0,0.5,False,True,False,False,False,False
t1_dispute_hard_123,disputed,abstain,hard,binary_conflict,2,False,True,True,True,2,True,abstain,0.7962543456181892,False,False,False,none,False,False,False,missing_primary:['californias'],True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,yes_no,2,1,0.7928894263842354,0.8129272402092929,0.7728516125591779,0.020037813825057482,0.040075627650114964,0.8333333333333334,0.10795454545454546,0.10795454545454546,0.15201644155802,-1.0,0.006514657980456026,14.5,1079,131.0,2158,0.0,6.0,29.0,636295.2774316291,0.31433770058779137,0.31433770058779137,0.31433770058779137,3,True,12,1.6527777777777777,True,25,1.9428571428571428,True,14.5,0.6756756756756757,1079.0,0.0,0.41379310344827586,0.0,0.0027803521779425394,0.0,0.8333333333333334,0.5,0.6666666666666666,8.0,0.6666666666666666,False,False,False,False,False,False
t1_dispute_hard_124,disputed,disputed,hard,binary_conflict,1,False,False,True,True,1,False,none,0.6276552307898586,True,True,False,treatment,False,True,False,none,True,disputed,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,True,False,False,none,False,False,0,False,9,False,yes_no,2,1,0.6261019885882366,0.6340403451500374,0.618163632026436,0.007938356561800697,0.015876713123601394,0.8333333333333334,0.10752688172043011,0.10752688172043011,0.11938166435617036,0.0,0.0,17.5,1083.5,92.5,2167,2.0,1.0,35.0,986198.5255999999,0.34560508040668836,0.34560508040668836,0.34560508040668836,10,True,8,1.8518518518518516,True,9,1.6666666666666667,True,17.5,0.5294117647058824,1083.5,0.0009229349330872173,0.22857142857142856,0.0,0.00046146746654360867,0.0,0.8333333333333334,0.8333333333333334,0.5,3.0,0.5,True,False,False,False,False,False
